564,14127,5262,17496,8116,17800,25999,24214,8279,11720,21241,22650,3546,27525,25968,25249,28524,21690,19978,21128,13171,24447,9764,5179,28837,17103,11923,19290,26135,29371,4083,15300,26573,19182,12043,1019,3177,10730,3789,28004,6277,25373,790,24032,9547,7909,28245,13360,14648,21288,25887,22879,26481,16841,2677,17710,16359,22164,615,1277,1107,20121,5564,22683,22430,25485,19346,4793,17501,28189,4860,24661,9132,11896,7755,8920,4547,4161,6668,29576,32,10088,16996,22881,3256,7527,12482,27268,4333,21122,29781,3183,21622,16695,12277,29363,1880,23053,20125,7866,785,23512,4973,18681,13988,4546,1865,5977,1098,22250,22175,24903,15054,3583,28461,18687,24663,6622,21779,7426,5926,25377,12729,957,27195,4991,12058,21581
15879,17146,25937,14605,19457,16253,4322,23000,5181,12186,21939,29847,7383,25227,11411,14128,16141,951,6149,22005,24269,5784,19614,12997,23180,25762,14326,24560,2797,5200,3492,17004,9919,2346,17946,12015,25356,13947,5606,28155,23224,2680,22486,15900,6734,12533,20701,24893,27735,28581,29438,18183,28603,22183,7556,9093,28746,3471,26087,10522,10049,11850,9179,5711,17899,22439,15317,16535,8304,8037,5099,1851,5767,3434,24397,20227,19785,13210,13425,13646,1420,16686,11710,21542,4128,24332,26619,27933,7843,20323,10688,15168,9424,9327,20408,29075,13381,8866,29851,5758,1001,4664,19638,4501,8767,2003,10958,21992,2971,26198,13642,19733,26749,7201,2594,28977,21683,2845,14129,29358,18916,17277,25159,5561,22590,13520,19258,12380
19613,16173,26877,19492,25032,12169,7959,3023,13903,23760,18939,4152,20109,4687,20830,22879,20740,24466,12384,27786,5430,18845,26803,5651,29506,9805,28674,25535,2571,8634,18233,10380,15061,22426,11905,18409,8033,13440,3960,18560,29101,8741,12973,2682,10628,17554,26158,3653,27362,28180,10728,24505,9979,26037,23302,27515,22883,13496,12301,12003,19598,22002,422,4957,1832,27002,16659,5721,14617,10541,20924,13311,25545,28261,28368,14967,13113,18687,15193,5742,11775,15837,18907,22481,23018,1572,25177,16508,3875,16677,879,23839,21725,13281,22202,15136,11874,19921,22380,6918,8370,8150,2793,3438,27744,2413,180,9442,1267,4314,27270,26656,17272,3321,29272,6119,29257,6971,19800,12509,8556,12311,20581,27885,29309,14342,12919,7709
9692,26765,17585,6709,9169,24284,4058,19662,5825,11987,23302,24233,28583,11346,16888,15241,18947,23881,12342,7632,22830,29214,2826,7783,25356,11049,17630,18731,801,28497,17644,7469,18354,29232,5481,8613,1164,10212,18054,17147,19695,3133,11632,13617,4994,14687,25192,27324,23113,23558,16425,3104,28530,7650,6083,8485,22786,26966,783,17635,15664,12233,27684,15277,16416,23898,20482,19861,16138,4197,6343,19139,22721,21416,21412,27575,2866,26301,5954,29695,13771,27836,29457,23891,25485,15205,15213,11230,12883,8028,18833,15692,29184,22906,24111,26206,1118,14623,815,17222,488,8036,6675,4502,5570,10243,4327,16242,21081,9911,14160,21210,15309,6190,6444,26727,26494,13910,18154,372,11554,11695,519,414,21290,5100,27955,28111
2862,10388,5031,2686,12173,7474,21452,10976,7593,2767,8877,26051,15199,26842,9293,146,3073,11552,11990,9890,17660,19811,15671,26155,20819,26518,17269,23526,6729,11303,13461,26417,20104,23443,9424,13036,7147,5893,8159,7423,8325,2693,24367,22157,24350,24548,25197,19503,19070,8715,1158,7241,25483,21770,8172,3686,13366,24324,4273,16464,5248,24200,592,19633,9400,24166,16257,9961,2210,27274,29211,11349,5691,19845,11784,5691,9806,15475,10259,13186,28578,7407,21801,24744,25877,28944,24300,22146,27292,9594,18825,22914,15725,16665,6204,2827,28770,26128,7036,6590,7860,16612,2742,21989,18423,23246,11812,4332,24891,12469,16687,26517,13073,12234,16240,4755,27399,2087,5929,20009,12408,27024,13426,21343,23624,11977,25643,18007
25001,12118,1927,772,27143,25834,16935,21109,27333,26937,27770,25314,18134,12878,1975,24438,37,26356,16601,23430,8856,3238,27304,22237,23503,9678,28602,4785,19218,1294,21302,18768,4928,22785,23237,16749,13388,958,24722,12276,25922,2739,11074,8802,23623,2789,10106,13325,25250,7054,19770,23479,21922,6108,10860,5295,21258,14027,25954,25851,18580,6993,2403,4002,6877,10080,29723,3974,12022,27978,10713,13268,14814,18332,13961,26098,27274,1742,2598,18177,4130,1531,24701,19706,981,20145,13866,15678,10766,28098,11634,20978,10859,8910,24199,22015,13438,28349,23388,18434,24081,16943,7129,14697,11755,15064,17176,25926,29143,13572,27851,657,22048,4512,16957,2654,11240,5061,12752,25395,26325,26146,28596,11165,20585,13397,23267,9107
22689,10729,7583,10706,12547,26743,4674,9412,27185,25073,7750,7299,20023,23757,794,28872,21302,10294,16176,1330,19191,29891,167,17815,27928,10983,4900,12043,24007,22371,15411,3769,12942,2843,10574,3965,3146,12027,7790,14639,28922,22512,4623,12057,15416,19709,23523,4101,28266,28978,21116,14630,15948,6919,20630,22449,15977,13194,2602,23957,4431,29223,2590,18062,16397,2446,27995,16357,29684,27858,24826,16152,17377,9214,8445,22834,7114,27628,12055,25371,29994,25275,21219,7499,6268,28137,14643,15798,1617,7202,3701,1575,16761,10892,29548,28731,24353,25503,8906,28879,6798,29936,9794,16952,5598,21776,26914,1188,15791,24433,28733,14966,23348,11958,29591,7470,11518,13381,29926,15491,4453,23326,11355,27913,5899,20078,27591,9812
13899,26329,12728,4118,2085,18230,21291,13950,12833,20466,16119,6669,17418,9739,573,8243,19840,506,18505,5245,8209,554,28554,29109,29971,1964,23580,12659,10878,3196,17334,18452,16119,25040,19321,28511,5224,27540,16102,7954,13810,21245,11462,8924,9417,19668,2953,18304,24466,12361,25458,4138,27524,26037,10342,26522,17050,16111,12340,3943,26083,27554,8514,7373,20954,15151,13895,21386,12222,3377,25316,27745,7182,5422,24040,8957,4334,179,23696,12398,24215,26176,18796,9195,7888,11849,17641,14907,9521,28478,26998,17609,24199,6279,23023,8141,26214,5123,29268,20986,21381,11814,14670,24250,15005,4538,463,1222,14447,2349,7373,11463,21999,11206,4918,18894,16770,22229,10193,26155,17051,7404,12861,10018,13420,12211,1439,19767
20572,22686,19452,26998,26056,19043,5710,1059,1575,12951,15145,17628,6600,20121,11571,19868,27098,14465,5449,23826,5782,10386,11935,20297,14170,849,29658,24061,20568,19301,11069,3112,17853,13366,2064,27959,3718,9131,28581,28015,10962,26583,2799,21932,28107,16714,25162,26795,3376,3455,25744,12931,8470,2492,23219,10580,9521,19165,22217,27727,27918,24355,9864,7510,5589,16510,20084,11715,12496,1748,22141,27307,24927,14349,21712,28437,8412,23201,3428,22541,20514,523,20516,29547,4159,8999,25401,9468,3801,10845,22398,7372,9948,24802,6511,14370,11075,20991,5976,9909,28112,7374,8219,16977,15848,21574,14618,22191,7867,26933,17770,13937,26652,13850,13268,13501,26363,21438,23621,27785,21068,7076,12592,25486,15512,9983,19051,22685
25477,4739,16530,14599,17120,12013,23185,5906,11108,29134,11800,3605,573,8406,27575,4232,17173,4776,29864,16683,8621,194,9789,26627,13072,12491,28305,16762,28445,22293,8135,24483,2068,21270,16165,20531,17496,15632,22336,4014,14587,16051,14049,26805,9040,19070,26364,23516,22747,7140,23806,24935,3999,1322,21551,29234,26336,3517,10240,1984,14883,10917,684,6592,28304,340,8701,9240,26202,20048,11861,25355,12845,9374,1694,4211,24314,10237,11874,20409,29930,3270,28402,17061,10603,20777,540,16202,16880,18457,22831,26453,11809,5034,27779,21800,3082,8741,18199,21915,19252,15317,20496,1106,13598,24113,14275,27803,13536,29685,22106,1492,23253,22969,5420,21482,8788,7876,3152,9915,27514,2645,24253,13675,27913,5686,25105,29118
24745,7781,18458,14065,2732,9139,24216,21809,17525,1823,24754,7754,13047,3443,11919,4022,2321,28114,3623,25308,8941,22084,23783,4731,24533,15373,232,7257,24990,26246,2604,14581,19419,17236,22832,10831,22485,1125,4630,11955,21817,25727,12916,21578,23134,10369,21628,7861,25155,21548,2672,960,11809,29450,6029,15732,11557,8726,22983,20902,13484,425,10813,17302,16526,10500,12845,26266,21667,5461,3936,4077,26423,21876,23557,16639,21712,25926,19126,21926,22022,7502,10921,29926,24475,25071,13244,27226,992,20149,9953,11965,26477,11136,18779,27935,17809,20891,19494,13833,21285,27988,15268,22043,10972,3891,27640,19398,26332,17285,7481,18869,24134,13517,525,11758,23922,22731,12675,27565,20002,15515,11782,9591,20555,9927,21113,19731
28545,17626,2126,26485,7928,7315,19714,8171,27635,6788,24855,1574,10275,12049,21736,2941,15879,11276,8522,9821,1008,11214,21207,27035,20873,18108,24720,18918,27157,16662,28461,29705,3922,3019,6531,20081,23290,11944,20023,28375,10208,17829,17951,25521,5780,21410,6754,22974,11190,12800,24469,256,14623,14106,15107,4272,16767,27151,23943,9273,12758,3107,1617,10431,1145,8236,18566,623,17234,18565,15289,29332,22012,27589,8107,10360,2971,4364,12094,21567,2367,28177,10413,4265,13675,18752,17496,18446,19345,23143,23609,29359,3483,22751,24168,14110,7344,23494,12532,5228,18693,19729,2774,4592,5446,2690,2379,21908,28396,17612,27088,7790,4138,3595,19499,13391,17377,24228,27125,9925,19473,19051,26105,1775,23450,2322,24808,16558
568,14387,24879,17477,13713,11765,11258,9121,11963,4730,24611,10974,2761,27094,22028,20613,4172,11348,15543,27421,14589,137,17754,24041,27188,25036,10252,10939,26041,20822,8210,18406,1945,21371,10799,9756,28624,24972,1775,21512,20456,6756,13913,14342,1546,23415,9608,10524,14557,10799,1242,3088,19016,27939,11755,436,6147,16162,22153,6562,25843,6534,16903,5421,24627,22108,6863,10217,18447,2183,20196,17107,13899,29332,1692,23138,11471,5052,7263,12307,23645,4097,29926,800,29608,5950,29744,21874,22581,5232,26419,18016,14039,5957,14434,27809,18966,20461,23899,21331,8097,26240,4925,29471,8350,20519,12753,26778,22710,19033,9707,18893,9361,26964,24307,13358,25500,24816,26908,24466,13126,2174,3675,27532,2899,24767,3442,1108
8422,10056,276,28036,16744,1886,6589,17110,14556,23122,15167,15748,16507,21922,11255,14417,11710,8053,7191,23658,1984,14806,13937,25842,27245,13576,11105,25369,20349,11915,28348,5229,16429,17917,20405,962,23284,13837,10006,22728,17624,1433,12816,24893,7934,13719,28746,28894,22281,28684,28486,9120,4132,14666,29401,4771,17636,20185,28743,12339,6521,5814,22494,18443,9134,26094,2131,8722,27095,11488,9165,25534,28486,13306,9539,9351,27375,10183,22804,22350,22634,4101,10702,3345,7833,7100,21876,12551,13850,28433,16069,11390,27006,25589,22114,29997,25594,27329,22309,21098,26482,22338,16398,10162,12703,1098,22757,28831,7663,6310,28036,16109,12220,17948,207,8367,3998,17334,19950,10790,20504,10470,12397,24061,2669,1880,15236,3543
484,195,3060,15425,8819,23053,16640,10724,18695,11155,22421,24823,5513,24324,22487,22834,957,1698,25631,14273,21021,6123,27621,22879,25528,24897,18102,27453,27931,1767,23987,7063,28512,25710,28414,19602,20452,15329,15285,15820,27928,7325,16721,10720,5254,19171,12352,23927,3537,415,10338,11001,9818,5976,12945,1548,363,253,8453,15107,16561,16897,28612,22296,15778,26509,5778,6589,27880,11870,11985,18730,2112,12526,7157,29550,22270,7031,1533,20781,22787,21543,26720,12203,16474,27427,120,6149,12577,16045,29054,17942,21912,509,10514,8163,17263,17899,2449,6659,25557,27028,22428,12101,11747,17274,13294,28280,18280,22242,18249,22637,15677,22062,11392,7423,21269,28715,21517,9167,19360,24866,11991,15393,9688,14482,28364,3661
25055,28081,7466,2401,67,3817,27382,16084,25768,17798,21034,21580,12590,2191,27805,27562,29646,678,7745,16959,10589,29112,25675,5956,5335,28995,3649,27315,7122,24815,14279,5662,19894,24525,25409,4384,15719,13398,2325,18593,6975,10994,15762,600,12207,27301,16678,7754,6966,24644,1868,7143,21887,5265,18146,9202,21647,29447,8312,8699,17232,20027,20172,8787,17110,24288,5513,29898,9909,19918,310,5475,20489,10282,24945,16066,29422,6565,24430,19408,27913,491,10312,28099,8820,26930,12743,5807,19853,12222,14131,25215,21245,27192,7478,28515,12809,12375,5238,3028,9442,18978,28680,4177,17946,1199,28677,21924,17083,13661,8329,26196,4141,2012,8494,6053,14273,22279,27405,18267,11175,3963,26181,282,13681,27602,25666,980
19078,2742,29933,19808,17159,10372,20927,8343,27518,14398,29241,18741,22960,28034,9902,12171,15166,4946,23042,17270,22489,20366,14154,10498,23046,7964,1594,10156,24694,27757,12348,15718,21014,20709,10314,28983,4713,7520,18074,12192,23222,20321,21712,20788,22458,18719,24165,6825,24896,23519,12173,28962,9014,29553,21504,17254,14261,1173,6896,27491,24642,24729,29997,11173,28439,2570,1136,17750,6800,19580,20228,25435,22996,21103,21253,6206,2710,15807,601,22873,438,12959,3285,28940,14530,29224,3460,782,4187,3393,10185,7205,27776,6550,22575,22184,5623,27590,1086,7060,10003,26714,7829,22206,983,14725,1768,20853,1011,13184,21081,8561,2246,18803,2583,10843,12915,6597,7509,18646,4413,14637,24157,2571,13747,9401,3060,1948
21237,2037,5875,7521,58,18242,13587,19281,18723,3181,17597,23070,23649,3643,15151,21110,25651,20512,24924,23714,28612,7612,8953,1874,6039,11104,29953,25098,28354,13239,16914,5996,29433,4989,29192,25928,17802,1708,9594,4349,16678,16111,12942,14436,11087,28142,20509,17389,17500,29517,17621,790,24736,12840,10858,2130,13736,8333,19167,25240,13204,16147,3974,102,16570,27122,11529,13504,19505,25251,21678,1126,5690,27330,5874,24962,29638,22842,27559,29491,27426,23271,9147,22099,16209,2921,26195,26499,5847,24213,900,6155,6744,8423,17860,9190,14136,25284,18800,21482,27117,2165,19258,15981,8964,12105,5212,20213,28901,5841,18652,17062,27439,1482,21261,6590,28662,12016,8604,19870,20931,20689,27178,19868,5210,12112,1144,11024
13637,25051,28920,11746,12846,7409,17453,19115,16843,6924,15840,28519,2509,20111,22620,14266,11492,9920,18989,15369,8226,1780,13677,8153,19899,6051,19111,1663,11098,6729,5950,15976,575,7229,4639,20017,21452,28826,14516,25692,25968,24466,18080,27439,20061,11514,21266,28311,9343,20297,4861,25429,13296,13196,5078,12992,23988,17198,22254,2489,5459,13815,12587,28188,23249,24846,2904,29967,18882,26510,4771,28353,1535,17007,24533,25008,3146,10675,16754,15726,26966,13397,2898,19349,27082,17810,12204,14209,4795,12321,20449,19923,29984,152,13086,26776,3681,4509,15067,21843,10381,5249,13788,22014,17871,13898,23595,21843,8356,7697,176,1528,6570,6738,22002,822,1768,3474,4362,10222,3996,2795,24384,16468,9920,20708,6113,24615
24543,14889,5157,10748,7485,27939,28749,24845,21639,932,16915,24428,11693,27927,20278,24709,4466,28181,9278,7962,6805,20926,25512,18086,28289,11008,8081,11017,25336,5430,11328,20775,13919,26147,25778,22423,10559,763,9391,23654,1450,20164,7308,23351,16533,29870,5048,9677,19030,15129,3419,21161,4814,27893,18238,14808,2747,29191,21116,7481,21983,21140,11970,9123,14525,8855,13254,20493,15281,1859,21901,2278,12632,29461,24580,21051,5282,22639,20576,7941,2400,4497,15816,25045,26377,28394,13884,13474,8345,22891,7669,14684,741,7189,8621,22739,17444,24744,21058,18816,9359,5111,13846,27346,4148,28720,27151,24547,26250,16280,14696,17061,11616,13632,7522,14297,8019,29,5714,9614,16412,450,12362,17687,22975,21133,27791,13999
17377,29406,8095,28824,7461,13892,17042,29719,3272,27821,3694,20469,5961,7550,10364,4008,21332,14539,4270,9687,2629,2647,7387,17988,19189,1796,16627,17206,14690,22161,29744,15386,24279,20656,19000,16878,23989,4486,27516,28458,10907,27163,7843,5090,8059,8704,18004,29823,11222,14578,3750,16088,25841,29912,20929,10592,1022,5228,16414,3100,20108,23677,6311,6473,18821,19451,14634,14929,5716,1268,3133,9351,19711,18009,21201,8120,3954,10234,26561,12964,28707,13676,27912,8232,615,6861,1003,19801,1850,6368,13457,13393,18429,29599,26236,28909,15891,5810,24027,16396,28093,17576,9816,23965,17595,6890,28131,26220,28738,719,17841,18231,16439,2084,8493,27378,26187,7203,2282,5955,10422,21862,6432,20802,17177,9500,15458,25481
303,12760,13055,3675,26567,4464,7568,15476,21575,6289,29272,2702,27106,26665,16003,16388,10301,11611,18626,4509,8569,27849,12768,18830,28291,6779,21606,15506,19526,15184,4554,9272,22994,3768,29186,13169,13294,25993,11171,21873,11025,16081,20582,25237,22410,17460,29308,21511,19909,12192,1492,26178,1029,5552,25175,29994,13405,6004,7684,27744,115,20621,9364,15636,13532,19114,17830,24861,3899,21343,27285,13971,27499,28066,15852,24833,4743,27996,27531,20733,28830,10664,14697,26869,24208,23318,7624,19271,20789,3846,3630,163,29266,22152,22981,19271,29720,11598,8100,23424,1391,24655,4823,5298,8979,19725,8322,19690,16428,425,23396,15885,23325,6031,23559,9283,12427,26197,10575,2941,5763,15908,8863,15131,18146,2607,8099,4479
19741,26253,25909,13379,1064,14612,7283,8115,12304,1540,8063,29133,11786,6480,20421,2176,8868,21175,15767,18727,4651,6410,19109,14567,20598,25224,26904,29228,17329,23224,4717,911,27468,22717,1701,19578,11412,4672,26463,20422,10071,2255,14627,7382,6123,20003,21027,6114,23888,10732,10718,27345,17581,11385,22327,6638,3966,4352,6680,25589,14085,22885,11576,2945,11368,9114,6052,13889,10001,26359,4288,10052,16222,9561,26908,3711,12622,11629,28355,22853,9003,18434,28003,21229,3116,2310,7124,270,7048,27064,4519,7215,29624,20214,17287,22516,18475,12575,24276,15540,24669,1046,15103,734,7581,17666,23975,1370,2650,22541,23533,28979,8776,14054,1992,19790,13694,23283,3005,17531,12119,26893,20941,15342,8174,28309,4944,27264
7798,23795,5340,21321,13734,806,12218,19640,22303,27101,19211,10019,6395,27657,9386,2174,2889,24989,899,10320,2182,1668,24697,13353,4976,7018,7753,27917,13179,16103,24204,825,20048,24909,14325,21797,25777,9240,18730,2391,9489,20498,1409,6727,1823,27939,19702,22469,8522,6690,24931,6159,22272,1207,22218,194,22220,3194,9746,9095,968,9416,1568,28242,16496,22998,28305,29441,6878,10162,11407,7483,4697,20972,17511,27098,11939,24656,8425,8299,359,13728,29962,9733,15480,25165,29899,2028,24000,20398,25866,26843,17166,28572,4863,15110,4472,18709,12164,18079,23102,13554,768,1979,19151,16492,18665,12333,624,1560,24215,20828,6438,19247,5926,17357,3325,9828,23816,4879,580,7320,28648,24778,29392,26841,28686,13639
24789,19637,19082,21325,25590,2215,12267,7539,6349,21545,28655,25148,5396,9691,80,28456,5519,8397,17782,14868,21490,14315,24965,23631,21462,214,7167,7795,7940,26271,27120,6533,11193,25504,10087,25893,29221,7853,2674,8958,585,12579,9702,1803,27334,17326,16271,23199,16055,18118,1179,29836,16527,6342,1064,26028,3711,26446,4739,12170,10387,22304,12340,17422,18004,20454,19215,7398,21856,15327,3031,24662,20633,438,27034,8538,20752,29129,13223,20660,21881,24073,21723,27413,2254,12696,23690,7063,6166,18502,20916,22261,27932,26347,13381,24222,26368,20204,17722,6138,1906,8251,18881,6,8659,5951,6104,25228,21705,5564,19639,22467,11152,8435,15408,19177,28034,9942,12540,11343,28956,13641,8132,20741,29863,12987,7410,2729
20704,4403,25817,24166,1168,3228,1950,23131,16206,25545,11259,9462,12144,4474,2511,26403,28088,21926,3439,11273,13835,28246,25830,12451,28848,10433,8516,27334,2458,27326,5929,13131,24193,20105,7580,22277,16031,16700,14150,3365,14021,29484,10653,17028,9390,8612,13058,18495,18049,22287,26008,14951,14242,5499,29899,19480,13191,14857,1185,6253,28935,9681,23337,27546,3493,25142,10552,27827,6258,2244,29598,256,26214,22718,24011,3913,6548,3293,27864,11912,1339,12085,4222,14402,546,4692,21252,5349,17723,24042,9780,14501,29592,429,741,384,10079,8192,24065,2682,812,26171,18972,6121,28148,12495,24733,9472,13482,1382,25454,29141,27062,5082,16483,29622,23054,26713,5636,15183,2573,27825,29475,16334,10818,28777,7601,15389
29347,3616,14035,25788,2371,15442,29171,17907,19773,13534,17911,2211,21417,237,13067,4296,26548,26721,18293,17523,20061,1721,13514,26805,25131,9968,11122,22666,9315,19879,1174,4744,27133,4383,106,463,25116,16159,27148,16655,12876,2019,16282,24262,21650,23001,3301,3238,12637,13872,7653,3940,15940,26464,18948,4070,13605,6549,11077,16105,3174,27532,13802,28870,22082,28084,9690,28592,24159,15033,11788,18567,10327,13844,28102,5740,23352,29490,21390,7565,27152,29985,12504,663,24137,13828,19257,9927,27802,29887,27686,29955,18049,12461,20322,9182,22759,23635,18825,17600,26452,12146,2915,28136,11694,16695,5338,20360,14640,14188,1204,25925,12253,14365,14687,23129,20232,14267,21703,11838,28125,21765,20118,26315,11897,2932,14168,12118
7691,1349,10042,27083,6335,14196,19435,7553,8039,21344,22169,5795,6734,1979,2530,21442,29903,6944,9813,19340,17541,6645,24637,8682,12611,26138,96,5836,26681,19481,23875,17586,16226,26988,6374,16287,12742,21300,11467,21537,3922,22505,25356,7021,6718,551,7678,16533,1914,6270,21982,1905,21736,24587,24586,2194,8348,25350,6778,18056,13228,10451,27933,19759,22033,6322,27123,22392,12421,16809,20657,4543,20710,11864,26506,20024,13853,7147,19328,26271,27576,25850,14215,13581,6236,15792,4509,7772,15375,7502,15372,10449,606,8726,27405,25621,13558,21889,10007,7622,11849,29848,8284,18595,22322,7032,8208,10490,29524,16953,2456,29530,11987,14141,2948,19415,1294,13416,9822,19311,11079,29666,12971,21380,9092,12108,3296,4167
26500,19253,9968,26623,6874,17192,1217,13530,17278,9837,14973,2205,26487,25845,5551,15233,10685,1904,28139,26846,13446,27272,19916,26495,19447,6586,1577,10462,3119,11240,25658,15083,6264,71,23557,23087,16730,14099,8172,4397,8673,19303,6637,9312,17220,10255,27602,23994,11336,10453,20085,29615,2358,14181,27826,19595,16016,10015,5736,23721,15051,2959,27378,14616,24005,11420,22503,8641,11289,4847,14938,16814,6286,10366,1376,15611,8211,2813,14006,6826,27517,9637,20933,25885,1260,19993,17395,18105,16787,5643,17191,5265,24079,29868,8991,11135,29403,4504,19933,6678,7026,21261,26013,9020,23388,27460,28590,16904,12391,2807,21813,8594,5645,19849,12791,25533,11816,4464,3166,18390,4965,5236,12619,4146,19456,13547,17376,16934
15870,4712,8735,19843,2613,9918,25941,5670,15745,24035,19302,12475,27175,15376,26535,6395,6623,22362,13473,5451,8368,14020,311,25956,3088,26826,7734,10527,13927,26359,460,21810,9408,26762,4054,17196,16448,5459,9641,6025,474,5171,4428,4043,814,17786,7491,24786,9903,20553,310,16331,20377,11018,5142,13457,1288,2351,7214,22601,7309,1081,26723,29721,22196,14572,4990,3196,10619,15454,15015,12573,2943,8546,8334,3727,18673,10977,16126,26934,9071,2725,21165,13161,18096,16063,25358,26671,23412,8545,28000,4747,6997,18172,26896,28178,3010,28870,11919,12315,15951,5036,78,14737,657,23037,14966,24775,926,19440,5745,23266,29941,14306,12222,18409,8288,3047,1943,22300,8004,349,5906,18384,25556,26271,13492,26041
14994,24977,29452,27221,6951,19710,3866,20748,5636,2312,6974,6965,3343,783,9208,3103,26462,1008,13312,14384,11929,11808,24143,17731,19063,18211,20658,19501,24248,576,14602,1649,9872,14902,25371,1849,29262,10820,15153,15498,23830,15361,18633,29526,20953,715,13062,18671,23897,28872,14979,7968,4175,14629,25683,22973,23317,5873,20993,20931,15659,24368,4363,4940,14460,20149,26893,6903,28466,11911,6506,19500,11071,16289,14946,25049,20197,50,27527,2458,27410,6955,4080,23507,9926,6716,6040,17565,24400,177,26634,12576,23767,8670,25908,14012,16962,20379,8425,17815,23215,1413,5435,9900,14596,10957,17671,27938,13781,26591,3265,13736,26258,19474,11033,1005,23087,25258,28831,2861,17499,18620,21538,3773,26616,23785,24154,10784
16132,21502,28280,7818,4000,21885,17846,17603,25188,8052,23309,12886,678,27267,1887,17593,10884,743,6191,18048,1230,29257,14653,6116,514,11291,27020,19356,6656,3411,23064,1165,6408,3638,16608,18185,27087,16062,6271,18615,22579,4197,18766,6962,19135,13231,14524,629,29045,14235,26125,28760,19727,29477,17112,26552,28220,6840,12926,17635,15233,23032,26017,15485,25304,14594,659,4949,12748,5607,22927,6187,28430,26237,25717,11901,4167,28103,14839,8825,14153,6672,28773,16485,10283,12140,28783,3920,25739,3293,25966,6213,7730,9846,13273,20581,29520,21424,16394,28534,4362,693,19552,15964,12226,8309,29778,10354,18381,20705,18595,15112,8631,23415,25629,6342,21995,7124,15346,23033,970,15015,3400,7339,4934,25563,4457,13682
14495,12284,23710,6428,26378,18056,29275,1889,27288,23592,540,11596,25775,275,17477,16966,13920,1842,26225,23404,28069,2296,28375,29106,4198,5802,19077,1062,1602,6099,22221,25311,18589,22286,2156,8452,11504,24575,15993,22234,25376,6886,20494,7838,14373,12393,11489,13253,21622,14894,6120,26104,901,13674,27137,5472,23889,9735,25358,3626,9199,20112,4190,9276,20500,14458,2684,24497,29479,23777,28064,5526,4221,22635,7076,26060,27713,9608,7793,25899,1425,10457,18692,4051,28043,4351,17480,16629,11649,2785,18848,28810,19047,2177,48,15926,4959,22875,19124,29986,27336,20573,18248,20139,20060,5470,7430,4505,18187,3917,22281,12968,10445,4805,1905,21100,10010,18159,4306,15535,2165,27263,20711,23729,9231,23173,1374,19823
26713,3470,25872,14921,6947,3934,21902,16789,3956,2736,14371,15973,8272,13491,9597,2093,5134,3839,329,21102,2991,6051,6049,22416,12084,22881,10138,2785,14207,2250,20596,11019,8767,22566,16120,22525,11284,22557,25556,17474,7425,28727,14246,12092,23365,18939,3453,9033,6247,27262,22082,14558,21720,7256,25801,10648,22258,24718,16708,593,3897,2034,14398,21253,12837,6021,22688,2114,5129,24280,8960,17105,3360,12466,19431,23985,5194,27191,20020,28505,20746,454,4531,12427,8433,6484,29390,27091,20952,6013,18554,16232,23080,22969,1850,24230,4822,20413,18303,19532,7675,19684,4826,20283,8566,1105,20908,7343,29370,8429,16481,26249,2816,12642,26491,4410,27585,17732,24765,20238,1294,28736,26277,5875,11989,279,24368,8869
25385,19425,12907,26025,13222,9509,15153,14758,28565,29009,8204,21229,662,1460,25885,8455,11406,11472,27427,5424,19814,535,9740,11580,2662,10374,18171,20433,29939,17607,12701,22367,12402,6563,18718,111,14341,8320,19184,4764,14047,23060,6201,17282,4595,22127,1214,3389,1041,17390,12403,29699,27623,8287,28331,5208,8673,4574,19675,22063,12258,2265,14473,12151,22276,5983,20824,3417,25134,18996,10353,6252,6321,16405,1861,7579,16989,29620,8445,804,426,17163,9933,1914,10013,29962,27842,6862,5919,13673,14804,4489,28104,18022,28417,13593,1396,2842,5724,23994,24948,3908,16060,9720,20188,19598,23406,26553,231,12502,15077,2907,19678,29702,14909,12601,10625,10033,26051,16996,9743,3013,11940,23130,6020,10719,13094,5875
5189,28166,21993,26334,18059,18985,11180,24374,10043,18421,14569,27148,27490,28705,27647,12206,1450,8664,5434,13568,22164,7326,16599,17746,27217,11551,28842,2040,15338,6227,24828,1263,23181,17862,6714,6623,7945,29903,14383,1403,562,17983,18520,18584,29961,2272,9204,9733,8568,29593,623,29901,9651,27818,23678,25953,6270,27799,18762,21370,29061,3123,25766,28945,10126,25553,17933,12247,22780,9238,14357,6562,19892,27706,29636,1801,29777,10830,8292,12505,12548,22830,29730,16491,12007,5783,10874,3282,26348,22225,5615,24217,23004,10330,22189,25605,722,15913,19824,8057,8946,8705,7923,13360,6955,22592,9575,1592,11998,3338,24022,22683,12791,7810,21068,19545,24199,25815,18932,4968,29966,19162,4947,1873,10389,4933,2318,18812
